"epoch","biomedpubmed_bs32_augmix_4xgpu_flood_temporal - _step","biomedpubmed_bs32_augmix_4xgpu_flood_temporal - _step__MIN","biomedpubmed_bs32_augmix_4xgpu_flood_temporal - _step__MAX","biomedpubmed_bs32_augmix_4xgpu_flood_temporal - loss_epoch","biomedpubmed_bs32_augmix_4xgpu_flood_temporal - loss_epoch__MIN","biomedpubmed_bs32_augmix_4xgpu_flood_temporal - loss_epoch__MAX"
"337","36657","36657","36657","0.19603703916072845","0.19603703916072845","0.19603703916072845"
"338","36765","36765","36765","0.188024640083313","0.188024640083313","0.188024640083313"
"339","36873","36873","36873","0.19635212421417236","0.19635212421417236","0.19635212421417236"
"340","36981","36981","36981","0.1893787533044815","0.1893787533044815","0.1893787533044815"
"341","37089","37089","37089","0.19182324409484863","0.19182324409484863","0.19182324409484863"
"342","37197","37197","37197","0.1883983463048935","0.1883983463048935","0.1883983463048935"
"343","37306","37306","37306","0.1923925131559372","0.1923925131559372","0.1923925131559372"
"344","37414","37414","37414","0.19353845715522766","0.19353845715522766","0.19353845715522766"
"345","37522","37522","37522","0.19222252070903778","0.19222252070903778","0.19222252070903778"
"346","37630","37630","37630","0.1893676519393921","0.1893676519393921","0.1893676519393921"
"347","37738","37738","37738","0.189225971698761","0.189225971698761","0.189225971698761"
"348","37846","37846","37846","0.19057147204875946","0.19057147204875946","0.19057147204875946"
"349","37954","37954","37954","0.18948106467723846","0.18948106467723846","0.18948106467723846"
"350","38063","38063","38063","0.19021576642990112","0.19021576642990112","0.19021576642990112"
"351","38171","38171","38171","0.18603578209877014","0.18603578209877014","0.18603578209877014"
"352","38279","38279","38279","0.18589907884597778","0.18589907884597778","0.18589907884597778"
"353","38387","38387","38387","0.1875969022512436","0.1875969022512436","0.1875969022512436"
"354","38495","38495","38495","0.18896697461605072","0.18896697461605072","0.18896697461605072"
"355","38603","38603","38603","0.1922021508216858","0.1922021508216858","0.1922021508216858"
"356","38711","38711","38711","0.18949313461780548","0.18949313461780548","0.18949313461780548"
"357","38819","38819","38819","0.1873762309551239","0.1873762309551239","0.1873762309551239"
"358","38928","38928","38928","0.18850593268871307","0.18850593268871307","0.18850593268871307"
"359","39036","39036","39036","0.18945109844207764","0.18945109844207764","0.18945109844207764"
"360","39144","39144","39144","0.1875627189874649","0.1875627189874649","0.1875627189874649"
"361","39252","39252","39252","0.18823590874671936","0.18823590874671936","0.18823590874671936"
"362","39360","39360","39360","0.19032631814479828","0.19032631814479828","0.19032631814479828"
"363","39468","39468","39468","0.18716487288475037","0.18716487288475037","0.18716487288475037"
"364","39576","39576","39576","0.19151711463928223","0.19151711463928223","0.19151711463928223"
"365","39685","39685","39685","0.1870393007993698","0.1870393007993698","0.1870393007993698"
"366","39793","39793","39793","0.18087664246559143","0.18087664246559143","0.18087664246559143"
"367","39901","39901","39901","0.18604163825511932","0.18604163825511932","0.18604163825511932"
"368","40009","40009","40009","0.18435733020305634","0.18435733020305634","0.18435733020305634"
"369","40117","40117","40117","0.1839004009962082","0.1839004009962082","0.1839004009962082"
"370","40225","40225","40225","0.1882353127002716","0.1882353127002716","0.1882353127002716"
"371","40333","40333","40333","0.18331791460514069","0.18331791460514069","0.18331791460514069"
"372","40442","40442","40442","0.18029965460300446","0.18029965460300446","0.18029965460300446"
"373","40550","40550","40550","0.18303124606609344","0.18303124606609344","0.18303124606609344"
"374","40658","40658","40658","0.18335549533367157","0.18335549533367157","0.18335549533367157"
"375","40766","40766","40766","0.18427574634552002","0.18427574634552002","0.18427574634552002"
"376","40874","40874","40874","0.18730472028255463","0.18730472028255463","0.18730472028255463"
"377","40982","40982","40982","0.18579693138599396","0.18579693138599396","0.18579693138599396"
"378","41090","41090","41090","0.18447628617286682","0.18447628617286682","0.18447628617286682"
"379","41199","41199","41199","0.18450431525707245","0.18450431525707245","0.18450431525707245"
"380","41307","41307","41307","0.18518641591072083","0.18518641591072083","0.18518641591072083"
"381","41415","41415","41415","0.18555860221385956","0.18555860221385956","0.18555860221385956"
"382","41523","41523","41523","0.1852957010269165","0.1852957010269165","0.1852957010269165"
"383","41631","41631","41631","0.18547719717025757","0.18547719717025757","0.18547719717025757"
"384","41739","41739","41739","0.1857399344444275","0.1857399344444275","0.1857399344444275"
"385","41847","41847","41847","0.1825920194387436","0.1825920194387436","0.1825920194387436"
"386","41956","41956","41956","0.18213796615600586","0.18213796615600586","0.18213796615600586"
"387","42064","42064","42064","0.18525946140289307","0.18525946140289307","0.18525946140289307"
"388","42172","42172","42172","0.18442870676517487","0.18442870676517487","0.18442870676517487"
"389","42280","42280","42280","0.18285474181175232","0.18285474181175232","0.18285474181175232"
"390","42388","42388","42388","0.17895230650901794","0.17895230650901794","0.17895230650901794"
"391","42496","42496","42496","0.1824757307767868","0.1824757307767868","0.1824757307767868"
"392","42604","42604","42604","0.17909495532512665","0.17909495532512665","0.17909495532512665"
"393","42713","42713","42713","0.1860681176185608","0.1860681176185608","0.1860681176185608"
"394","42821","42821","42821","0.1811123788356781","0.1811123788356781","0.1811123788356781"
"395","42929","42929","42929","0.18664434552192688","0.18664434552192688","0.18664434552192688"
"396","43037","43037","43037","0.1815165877342224","0.1815165877342224","0.1815165877342224"
"397","43145","43145","43145","0.18142491579055786","0.18142491579055786","0.18142491579055786"
"398","43253","43253","43253","0.1763356328010559","0.1763356328010559","0.1763356328010559"
"399","43361","43361","43361","0.1826690286397934","0.1826690286397934","0.1826690286397934"
"400","43470","43470","43470","0.18481025099754333","0.18481025099754333","0.18481025099754333"
"401","43578","43578","43578","0.18557001650333405","0.18557001650333405","0.18557001650333405"
"402","43686","43686","43686","0.1800653636455536","0.1800653636455536","0.1800653636455536"
"403","43794","43794","43794","0.18029390275478363","0.18029390275478363","0.18029390275478363"
"404","43902","43902","43902","0.18502292037010193","0.18502292037010193","0.18502292037010193"
"405","44010","44010","44010","0.18279987573623657","0.18279987573623657","0.18279987573623657"
"406","44118","44118","44118","0.1824391633272171","0.1824391633272171","0.1824391633272171"
"407","44226","44226","44226","0.17886164784431458","0.17886164784431458","0.17886164784431458"
"408","44335","44335","44335","0.17873769998550415","0.17873769998550415","0.17873769998550415"
"409","44443","44443","44443","0.17918473482131958","0.17918473482131958","0.17918473482131958"
"410","44551","44551","44551","0.17865926027297974","0.17865926027297974","0.17865926027297974"
"411","44659","44659","44659","0.17511579394340515","0.17511579394340515","0.17511579394340515"
"412","44767","44767","44767","0.18027567863464355","0.18027567863464355","0.18027567863464355"
"413","44875","44875","44875","0.1821896880865097","0.1821896880865097","0.1821896880865097"
"414","44983","44983","44983","0.17840710282325745","0.17840710282325745","0.17840710282325745"
"415","45092","45092","45092","0.18406876921653748","0.18406876921653748","0.18406876921653748"
"416","45200","45200","45200","0.1805778592824936","0.1805778592824936","0.1805778592824936"
"417","45308","45308","45308","0.17737729847431183","0.17737729847431183","0.17737729847431183"
"418","45416","45416","45416","0.17939843237400055","0.17939843237400055","0.17939843237400055"
"419","45524","45524","45524","0.1749812662601471","0.1749812662601471","0.1749812662601471"
"420","45632","45632","45632","0.1782013177871704","0.1782013177871704","0.1782013177871704"
"421","45740","45740","45740","0.1771809607744217","0.1771809607744217","0.1771809607744217"
"422","45849","45849","45849","0.1802612841129303","0.1802612841129303","0.1802612841129303"
"423","45957","45957","45957","0.17519113421440125","0.17519113421440125","0.17519113421440125"
"424","46065","46065","46065","0.17907530069351196","0.17907530069351196","0.17907530069351196"
"425","46173","46173","46173","0.17353004217147827","0.17353004217147827","0.17353004217147827"
"426","46281","46281","46281","0.1759636551141739","0.1759636551141739","0.1759636551141739"
"427","46389","46389","46389","0.1751028299331665","0.1751028299331665","0.1751028299331665"
"428","46497","46497","46497","0.1785600781440735","0.1785600781440735","0.1785600781440735"
"429","46606","46606","46606","0.17864643037319183","0.17864643037319183","0.17864643037319183"
"430","46714","46714","46714","0.17736397683620453","0.17736397683620453","0.17736397683620453"
"431","46822","46822","46822","0.1736719012260437","0.1736719012260437","0.1736719012260437"
"432","46930","46930","46930","0.17713876068592072","0.17713876068592072","0.17713876068592072"
"433","47038","47038","47038","0.17623355984687805","0.17623355984687805","0.17623355984687805"
"434","47146","47146","47146","0.17377829551696777","0.17377829551696777","0.17377829551696777"
"435","47254","47254","47254","0.17677299678325653","0.17677299678325653","0.17677299678325653"
"436","47363","47363","47363","0.17446035146713257","0.17446035146713257","0.17446035146713257"
"437","47471","47471","47471","0.17710484564304352","0.17710484564304352","0.17710484564304352"
"438","47579","47579","47579","0.17747855186462402","0.17747855186462402","0.17747855186462402"
"439","47687","47687","47687","0.17402179539203644","0.17402179539203644","0.17402179539203644"
"440","47795","47795","47795","0.17458295822143555","0.17458295822143555","0.17458295822143555"
"441","47903","47903","47903","0.17691180109977722","0.17691180109977722","0.17691180109977722"
"442","48011","48011","48011","0.1763005256652832","0.1763005256652832","0.1763005256652832"
"443","48120","48120","48120","0.1813088208436966","0.1813088208436966","0.1813088208436966"
"444","48228","48228","48228","0.17502005398273468","0.17502005398273468","0.17502005398273468"
"445","48336","48336","48336","0.1769450306892395","0.1769450306892395","0.1769450306892395"
"446","48444","48444","48444","0.17228560149669647","0.17228560149669647","0.17228560149669647"
"447","48552","48552","48552","0.17710450291633606","0.17710450291633606","0.17710450291633606"
"448","48660","48660","48660","0.17290447652339935","0.17290447652339935","0.17290447652339935"
"449","48768","48768","48768","0.1783374398946762","0.1783374398946762","0.1783374398946762"
"450","48877","48877","48877","0.17377983033657074","0.17377983033657074","0.17377983033657074"
"451","48985","48985","48985","0.17269697785377502","0.17269697785377502","0.17269697785377502"
"452","49093","49093","49093","0.17189469933509827","0.17189469933509827","0.17189469933509827"
"453","49201","49201","49201","0.17356646060943604","0.17356646060943604","0.17356646060943604"
"454","49309","49309","49309","0.17351269721984863","0.17351269721984863","0.17351269721984863"
"455","49417","49417","49417","0.1743447333574295","0.1743447333574295","0.1743447333574295"
"456","49525","49525","49525","0.17085133492946625","0.17085133492946625","0.17085133492946625"
"457","49633","49633","49633","0.17337310314178467","0.17337310314178467","0.17337310314178467"
"458","49742","49742","49742","0.17385193705558777","0.17385193705558777","0.17385193705558777"
"459","49850","49850","49850","0.17059791088104248","0.17059791088104248","0.17059791088104248"
"460","49958","49958","49958","0.17565754055976868","0.17565754055976868","0.17565754055976868"
"461","50066","50066","50066","0.17804397642612457","0.17804397642612457","0.17804397642612457"
"462","50174","50174","50174","0.17217814922332764","0.17217814922332764","0.17217814922332764"
"463","50282","50282","50282","0.1744801253080368","0.1744801253080368","0.1744801253080368"
"464","50390","50390","50390","0.17088867723941803","0.17088867723941803","0.17088867723941803"
"465","50499","50499","50499","0.17605137825012207","0.17605137825012207","0.17605137825012207"
"466","50607","50607","50607","0.17142146825790405","0.17142146825790405","0.17142146825790405"
"467","50715","50715","50715","0.175855815410614","0.175855815410614","0.175855815410614"
"468","50823","50823","50823","0.172687366604805","0.172687366604805","0.172687366604805"
"469","50931","50931","50931","0.17528916895389557","0.17528916895389557","0.17528916895389557"
"470","51039","51039","51039","0.1717500537633896","0.1717500537633896","0.1717500537633896"
"471","51147","51147","51147","0.16762463748455048","0.16762463748455048","0.16762463748455048"
"472","51256","51256","51256","0.17294500768184662","0.17294500768184662","0.17294500768184662"
"473","51364","51364","51364","0.17191128432750702","0.17191128432750702","0.17191128432750702"
"474","51472","51472","51472","0.1681510955095291","0.1681510955095291","0.1681510955095291"
"475","51580","51580","51580","0.174819216132164","0.174819216132164","0.174819216132164"
"476","51688","51688","51688","0.17397136986255646","0.17397136986255646","0.17397136986255646"
"477","51796","51796","51796","0.16870732605457306","0.16870732605457306","0.16870732605457306"
"478","51904","51904","51904","0.1716417819261551","0.1716417819261551","0.1716417819261551"
"479","52013","52013","52013","0.17228750884532928","0.17228750884532928","0.17228750884532928"
"480","52121","52121","52121","0.17411914467811584","0.17411914467811584","0.17411914467811584"
"481","52229","52229","52229","0.170804962515831","0.170804962515831","0.170804962515831"
"482","52337","52337","52337","0.17593590915203094","0.17593590915203094","0.17593590915203094"
"483","52445","52445","52445","0.1722145676612854","0.1722145676612854","0.1722145676612854"
"484","52553","52553","52553","0.1758633553981781","0.1758633553981781","0.1758633553981781"
"485","52661","52661","52661","0.17606979608535767","0.17606979608535767","0.17606979608535767"
"486","52770","52770","52770","0.1693088710308075","0.1693088710308075","0.1693088710308075"
"487","52878","52878","52878","0.16843150556087494","0.16843150556087494","0.16843150556087494"
"488","52986","52986","52986","0.1744903177022934","0.1744903177022934","0.1744903177022934"
"489","53094","53094","53094","0.1663028448820114","0.1663028448820114","0.1663028448820114"
"490","53202","53202","53202","0.17288470268249512","0.17288470268249512","0.17288470268249512"
"491","53310","53310","53310","0.17334209382534027","0.17334209382534027","0.17334209382534027"
"492","53418","53418","53418","0.1699676513671875","0.1699676513671875","0.1699676513671875"
"493","53527","53527","53527","0.17511571943759918","0.17511571943759918","0.17511571943759918"
"494","53635","53635","53635","0.17186503112316132","0.17186503112316132","0.17186503112316132"
"495","53743","53743","53743","0.16754086315631866","0.16754086315631866","0.16754086315631866"
"496","53851","53851","53851","0.1703055053949356","0.1703055053949356","0.1703055053949356"
"497","53959","53959","53959","0.1677684187889099","0.1677684187889099","0.1677684187889099"
"498","54067","54067","54067","0.17308558523654938","0.17308558523654938","0.17308558523654938"
"499","54175","54175","54175","0.17444047331809998","0.17444047331809998","0.17444047331809998"
"500","54284","54284","54284","0.16899017989635468","0.16899017989635468","0.16899017989635468"
"501","54392","54392","54392","0.17058482766151428","0.17058482766151428","0.17058482766151428"
"502","54500","54500","54500","0.17068631947040558","0.17068631947040558","0.17068631947040558"
"503","54608","54608","54608","0.17287610471248627","0.17287610471248627","0.17287610471248627"
"504","54716","54716","54716","0.16898198425769806","0.16898198425769806","0.16898198425769806"
"505","54824","54824","54824","0.16765542328357697","0.16765542328357697","0.16765542328357697"
"506","54932","54932","54932","0.1676623523235321","0.1676623523235321","0.1676623523235321"
"507","55040","55040","55040","0.1754837930202484","0.1754837930202484","0.1754837930202484"
"508","55149","55149","55149","0.170340895652771","0.170340895652771","0.170340895652771"
"509","55257","55257","55257","0.1677340567111969","0.1677340567111969","0.1677340567111969"
"510","55365","55365","55365","0.17228323221206665","0.17228323221206665","0.17228323221206665"
"511","55473","55473","55473","0.1736743152141571","0.1736743152141571","0.1736743152141571"
"512","55581","55581","55581","0.1714787483215332","0.1714787483215332","0.1714787483215332"
"513","55689","55689","55689","0.16860029101371765","0.16860029101371765","0.16860029101371765"
"514","55797","55797","55797","0.16888044774532318","0.16888044774532318","0.16888044774532318"
"515","55906","55906","55906","0.16840027272701263","0.16840027272701263","0.16840027272701263"
"516","56014","56014","56014","0.16902582347393036","0.16902582347393036","0.16902582347393036"
"517","56122","56122","56122","0.16714277863502502","0.16714277863502502","0.16714277863502502"
"518","56230","56230","56230","0.16872818768024445","0.16872818768024445","0.16872818768024445"
"519","56338","56338","56338","0.16732777655124664","0.16732777655124664","0.16732777655124664"
"520","56446","56446","56446","0.1675679236650467","0.1675679236650467","0.1675679236650467"
"521","56554","56554","56554","0.17036116123199463","0.17036116123199463","0.17036116123199463"
"522","56663","56663","56663","0.16922041773796082","0.16922041773796082","0.16922041773796082"
"523","56771","56771","56771","0.1661103218793869","0.1661103218793869","0.1661103218793869"
"524","56879","56879","56879","0.16864646971225739","0.16864646971225739","0.16864646971225739"
"525","56987","56987","56987","0.16866615414619446","0.16866615414619446","0.16866615414619446"
"526","57095","57095","57095","0.1643565148115158","0.1643565148115158","0.1643565148115158"
"527","57203","57203","57203","0.16777460277080536","0.16777460277080536","0.16777460277080536"
"528","57311","57311","57311","0.16961722075939178","0.16961722075939178","0.16961722075939178"
"529","57420","57420","57420","0.16826434433460236","0.16826434433460236","0.16826434433460236"
"530","57528","57528","57528","0.16699910163879395","0.16699910163879395","0.16699910163879395"
"531","57636","57636","57636","0.16703008115291595","0.16703008115291595","0.16703008115291595"
"532","57744","57744","57744","0.1682477593421936","0.1682477593421936","0.1682477593421936"
"533","57852","57852","57852","0.1722426861524582","0.1722426861524582","0.1722426861524582"
"534","57960","57960","57960","0.15925830602645874","0.15925830602645874","0.15925830602645874"
"535","58068","58068","58068","0.1659126877784729","0.1659126877784729","0.1659126877784729"
"536","58177","58177","58177","0.1688658893108368","0.1688658893108368","0.1688658893108368"
"537","58285","58285","58285","0.1665317863225937","0.1665317863225937","0.1665317863225937"
"538","58393","58393","58393","0.16725273430347443","0.16725273430347443","0.16725273430347443"
"539","58501","58501","58501","0.1687290519475937","0.1687290519475937","0.1687290519475937"
"540","58609","58609","58609","0.16816626489162445","0.16816626489162445","0.16816626489162445"
"541","58717","58717","58717","0.16638216376304626","0.16638216376304626","0.16638216376304626"
"542","58825","58825","58825","0.1665080338716507","0.1665080338716507","0.1665080338716507"
"543","58934","58934","58934","0.16659677028656006","0.16659677028656006","0.16659677028656006"
"544","59042","59042","59042","0.16666053235530853","0.16666053235530853","0.16666053235530853"
"545","59150","59150","59150","0.1660807877779007","0.1660807877779007","0.1660807877779007"
"546","59258","59258","59258","0.17085376381874084","0.17085376381874084","0.17085376381874084"
"547","59366","59366","59366","0.16758285462856293","0.16758285462856293","0.16758285462856293"
"548","59474","59474","59474","0.16668368875980377","0.16668368875980377","0.16668368875980377"
"549","59582","59582","59582","0.16706550121307373","0.16706550121307373","0.16706550121307373"
"550","59691","59691","59691","0.16475890576839447","0.16475890576839447","0.16475890576839447"
"551","59799","59799","59799","0.16704635322093964","0.16704635322093964","0.16704635322093964"
"552","59907","59907","59907","0.16401371359825134","0.16401371359825134","0.16401371359825134"
"553","60015","60015","60015","0.16620072722434998","0.16620072722434998","0.16620072722434998"
"554","60123","60123","60123","0.16769276559352875","0.16769276559352875","0.16769276559352875"
"555","60231","60231","60231","0.16463607549667358","0.16463607549667358","0.16463607549667358"
"556","60339","60339","60339","0.16634301841259003","0.16634301841259003","0.16634301841259003"
"557","60447","60447","60447","0.16563457250595093","0.16563457250595093","0.16563457250595093"
"558","60556","60556","60556","0.16621795296669006","0.16621795296669006","0.16621795296669006"
"559","60664","60664","60664","0.1650816947221756","0.1650816947221756","0.1650816947221756"
"560","60772","60772","60772","0.16281510889530182","0.16281510889530182","0.16281510889530182"
"561","60880","60880","60880","0.1677224040031433","0.1677224040031433","0.1677224040031433"
"562","60988","60988","60988","0.166359081864357","0.166359081864357","0.166359081864357"
"563","61096","61096","61096","0.16241805255413055","0.16241805255413055","0.16241805255413055"
"564","61204","61204","61204","0.16420333087444305","0.16420333087444305","0.16420333087444305"
"565","61313","61313","61313","0.168300062417984","0.168300062417984","0.168300062417984"
"566","61421","61421","61421","0.16140736639499664","0.16140736639499664","0.16140736639499664"
"567","61529","61529","61529","0.1651916205883026","0.1651916205883026","0.1651916205883026"
"568","61637","61637","61637","0.16337773203849792","0.16337773203849792","0.16337773203849792"
"569","61745","61745","61745","0.16351257264614105","0.16351257264614105","0.16351257264614105"
"570","61853","61853","61853","0.1604413390159607","0.1604413390159607","0.1604413390159607"
"571","61961","61961","61961","0.16456332802772522","0.16456332802772522","0.16456332802772522"
"572","62070","62070","62070","0.1639958769083023","0.1639958769083023","0.1639958769083023"
"573","62178","62178","62178","0.16194391250610352","0.16194391250610352","0.16194391250610352"
"574","62286","62286","62286","0.1619051992893219","0.1619051992893219","0.1619051992893219"
"575","62394","62394","62394","0.1659545600414276","0.1659545600414276","0.1659545600414276"
"576","62502","62502","62502","0.16378992795944214","0.16378992795944214","0.16378992795944214"
"577","62610","62610","62610","0.16471481323242188","0.16471481323242188","0.16471481323242188"
"578","62718","62718","62718","0.16250377893447876","0.16250377893447876","0.16250377893447876"
"579","62827","62827","62827","0.16186390817165375","0.16186390817165375","0.16186390817165375"
"580","62935","62935","62935","0.1570775806903839","0.1570775806903839","0.1570775806903839"
"581","63043","63043","63043","0.16588515043258667","0.16588515043258667","0.16588515043258667"
"582","63151","63151","63151","0.1606714427471161","0.1606714427471161","0.1606714427471161"
"583","63259","63259","63259","0.1617640107870102","0.1617640107870102","0.1617640107870102"
"584","63367","63367","63367","0.1642484813928604","0.1642484813928604","0.1642484813928604"
"585","63475","63475","63475","0.1649654358625412","0.1649654358625412","0.1649654358625412"
"586","63584","63584","63584","0.1653180718421936","0.1653180718421936","0.1653180718421936"
"587","63692","63692","63692","0.16431640088558197","0.16431640088558197","0.16431640088558197"
"588","63800","63800","63800","0.16065342724323273","0.16065342724323273","0.16065342724323273"
"589","63908","63908","63908","0.16251559555530548","0.16251559555530548","0.16251559555530548"
"590","64016","64016","64016","0.1627596765756607","0.1627596765756607","0.1627596765756607"
"591","64124","64124","64124","0.16405971348285675","0.16405971348285675","0.16405971348285675"
"592","64232","64232","64232","0.16528663039207458","0.16528663039207458","0.16528663039207458"
"593","64341","64341","64341","0.1629026085138321","0.1629026085138321","0.1629026085138321"
"594","64449","64449","64449","0.15699836611747742","0.15699836611747742","0.15699836611747742"
"595","64557","64557","64557","0.1596614569425583","0.1596614569425583","0.1596614569425583"
"596","64665","64665","64665","0.16363252699375153","0.16363252699375153","0.16363252699375153"
"597","64773","64773","64773","0.1609518676996231","0.1609518676996231","0.1609518676996231"
"598","64881","64881","64881","0.16193893551826477","0.16193893551826477","0.16193893551826477"
"599","64989","64989","64989","0.16394245624542236","0.16394245624542236","0.16394245624542236"
"600","65098","65098","65098","0.15886111557483673","0.15886111557483673","0.15886111557483673"
